frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766041747.133516527",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60847","53","DNS"
"1766041747.133622086",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59569","53","DNS"
"1766041747.133648827",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43785","53","DNS"
"1766041747.133661878",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59569","53","DNS"
"1766041747.133691975",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58425","53","DNS"
"1766041747.133729211",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58425","53","DNS"
"1766041747.133856897",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55789","53","DNS"
"1766041747.133887453",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45841","53","DNS"
"1766041747.133900344",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55789","53","DNS"
"1766041747.133927110",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45841","53","DNS"
"1766041747.134024384",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55920","53","DNS"
"1766041747.134057226",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"55920","53","DNS"
"1766041747.134078617",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34873","53","DNS"
"1766041747.134109653",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34873","53","DNS"
"1766041747.134176546",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58586","53","DNS"
"1766041747.134207702",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58586","53","DNS"
"1766041747.134378640",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35316","53","DNS"
"1766041747.134640997",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35316","53","DNS"
"1766041747.134686504",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52124","53","DNS"
"1766041747.134695464",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"52124","53","DNS"
"1766041747.134725621",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47122","53","DNS"
"1766041747.134752387",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43785","53","DNS"
"1766041747.134762857",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47122","53","DNS"
"1766041747.134888598",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57098","53","DNS"
"1766041747.134908414",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57098","53","DNS"
"1766041747.340872251",,,,,,,,,"ARP"
"1766041748.348079246",,,,,,,,,"ARP"
"1766041749.089699132","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.091032962","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.092231866","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.093910341","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.095304118","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.096800055","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.098048991","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.099237804","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.100651222","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.102016044","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.103473594","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.104853366","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.106285675","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.107686288","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.109025187","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.110483363","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.111704943","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.113001101","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.114155302","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.115276087","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.116453505","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.117615577","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.118753138","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.120043241","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.121022715","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.122190727","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.123423272","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.124596825","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.125732951","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.126784338","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.128114348","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.129138723","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.130308416","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.131414155","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.132464402","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.133798557","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.134944763","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.138290038","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.139684986","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.141085318","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.142318773","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.143798220","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.145051401",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.146671158",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.148018074",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.149871827",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.151422161",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.153109831",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.156598303",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.158887015",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.166584495",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.168237369",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.172020718",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.173511130",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.175212491",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.176870070",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.178551366",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.179976025",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.181475112",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.182928077",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.191863657",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.193249679",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.194583568",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.195889152",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.197285019",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.198597224",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.199866370",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.201196285",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.202519409",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.203835348",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.205097454",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.206456180",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.207745723",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.209067962",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.210356400",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.211600046",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.212891978",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.214213433",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.215582454",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.216964486",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.218508650",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.220060259",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.221476303",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.223056029",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041749.226563650","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.227902060","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.297186833","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.299229084",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041749.372059760",,,,,,,,,"ARP"
"1766041749.407600707","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.419792318",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041749.429793106","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041749.440040769",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041749.806791970",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041749.816151550",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041750.136387754",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39828","53","DNS"
"1766041750.136520564",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56193","53","DNS"
"1766041750.136535260",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56193","53","DNS"
"1766041750.136543451",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53797","53","DNS"
"1766041750.136550711",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53797","53","DNS"
"1766041750.136559246",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56121","53","DNS"
"1766041750.136566582",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56121","53","DNS"
"1766041750.136585532",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47955","53","DNS"
"1766041750.136602448",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"33359","53","DNS"
"1766041750.136611688",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"33359","53","DNS"
"1766041750.136619579",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45267","53","DNS"
"1766041750.136626289",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45267","53","DNS"
"1766041750.136633225",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39828","53","DNS"
"1766041750.136661091",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47955","53","DNS"
"1766041750.136698952",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39463","53","DNS"
"1766041750.136724549",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48590","53","DNS"
"1766041750.136732519",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48590","53","DNS"
"1766041750.136740434",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44673","53","DNS"
"1766041750.136747664",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44673","53","DNS"
"1766041750.136776846",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39463","53","DNS"
"1766041750.136810867",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35437","53","DNS"
"1766041750.136842429",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35437","53","DNS"
"1766041750.136851404",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39436","53","DNS"
"1766041750.136863835",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39436","53","DNS"
"1766041750.137224496",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42872","53","DNS"
"1766041750.137230356",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42872","53","DNS"
"1766041750.137234832",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46298","53","DNS"
"1766041750.137238982",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46298","53","DNS"
"1766041750.137243152",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42351","53","DNS"
"1766041750.137247147",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42351","53","DNS"
"1766041750.137251392",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35695","53","DNS"
"1766041750.137255297",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35695","53","DNS"
"1766041750.137259383",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40172","53","DNS"
"1766041750.137267498",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"40172","53","DNS"
"1766041750.137279194",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56384","53","DNS"
"1766041750.137404299",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"56384","53","DNS"
"1766041750.396817524",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44762","53","DNS"
"1766041750.396900723",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34664","53","DNS"
"1766041750.396928624",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34664","53","DNS"
"1766041750.396938325",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44556","53","DNS"
"1766041750.396963561",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44556","53","DNS"
"1766041750.396989032",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44762","53","DNS"
"1766041750.396998573",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60581","53","DNS"
"1766041750.397006213",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"60581","53","DNS"
"1766041750.397096352",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49076","53","DNS"
"1766041750.397126058",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35669","53","DNS"
"1766041750.397145484",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49076","53","DNS"
"1766041750.397160090",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46087","53","DNS"
"1766041750.397172860",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35669","53","DNS"
"1766041750.397189146",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46087","53","DNS"
"1766041750.397204637",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47586","53","DNS"
"1766041750.397258314",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59452","53","DNS"
"1766041750.397509495",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51943","53","DNS"
"1766041750.397517286",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51943","53","DNS"
"1766041750.397524421",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59110","53","DNS"
"1766041750.397531981",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59110","53","DNS"
"1766041750.397539022",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48944","53","DNS"
"1766041750.397546232",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"48944","53","DNS"
"1766041750.397554152",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51731","53","DNS"
"1766041750.397561593",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51731","53","DNS"
"1766041750.397568733",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47586","53","DNS"
"1766041750.397576128",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51192","53","DNS"
"1766041750.397583229",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51192","53","DNS"
"1766041750.397590914",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49624","53","DNS"
"1766041750.397602314",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"49624","53","DNS"
"1766041750.397622415",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59452","53","DNS"
"1766041750.397725315",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53286","53","DNS"
"1766041750.397757301",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41388","53","DNS"
"1766041750.397771212",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"41388","53","DNS"
"1766041750.397791818",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"36901","53","DNS"
"1766041750.397806553",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43080","53","DNS"
"1766041750.397814784",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"43080","53","DNS"
"1766041750.397822534",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"53286","53","DNS"
"1766041750.397850831",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"36901","53","DNS"
"1766041750.397866976",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39009","53","DNS"
"1766041750.397898993",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39009","53","DNS"
"1766041750.397916968",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46425","53","DNS"
"1766041750.397945245",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46425","53","DNS"
"1766041750.397997367",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56302","53","DNS"
"1766041750.398018808",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56302","53","DNS"
"1766041750.524110449",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041751.484085391",,,"2603:8000:6900:600::70","2600:1900:4110:86f::","48610","80",,,"TCP"
"1766041751.996058080",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041752.059119508","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041752.776327556",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041752.789801119",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041752.904303095",,,,,,,,,"ARP"
"1766041753.020075129",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041753.372132772",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041753.398550450",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52463","53","DNS"
"1766041753.398642109",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"52463","53","DNS"
"1766041753.400173768",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39206","53","DNS"
"1766041753.400229150",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49074","53","DNS"
"1766041753.400248626",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49074","53","DNS"
"1766041753.400257352",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39428","53","DNS"
"1766041753.400266797",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39428","53","DNS"
"1766041753.400276412",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50235","53","DNS"
"1766041753.400284458",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"50235","53","DNS"
"1766041753.400292893",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43117","53","DNS"
"1766041753.400308589",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46277","53","DNS"
"1766041753.400317069",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39206","53","DNS"
"1766041753.400324455",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"46277","53","DNS"
"1766041753.400350831",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43117","53","DNS"
"1766041753.400402753",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42147","53","DNS"
"1766041753.400425609",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"38876","53","DNS"
"1766041753.400437980",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"38876","53","DNS"
"1766041753.400452130",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"42147","53","DNS"
"1766041753.400460445",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37037","53","DNS"
"1766041753.400468786",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37037","53","DNS"
"1766041753.400531549",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58747","53","DNS"
"1766041753.400557980",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"58747","53","DNS"
"1766041753.400570230",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35249","53","DNS"
"1766041753.400584101",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43976","53","DNS"
"1766041753.400592087",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"43976","53","DNS"
"1766041753.400617273",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35249","53","DNS"
"1766041753.400658470",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45449","53","DNS"
"1766041753.400685261",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34921","53","DNS"
"1766041753.400699961",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45449","53","DNS"
"1766041753.400718037",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39760","53","DNS"
"1766041753.400729648",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"34921","53","DNS"
"1766041753.400754334",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"39760","53","DNS"
"1766041753.400783760",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44436","53","DNS"
"1766041753.400812086",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44436","53","DNS"
"1766041753.400880854",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57806","53","DNS"
"1766041753.400912141",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57806","53","DNS"
"1766041753.400920326",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45242","53","DNS"
"1766041753.400931667",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41870","53","DNS"
"1766041753.400950273",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45242","53","DNS"
"1766041753.400979279",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"41870","53","DNS"
"1766041753.400987549",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35503","53","DNS"
"1766041753.401001810",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"35503","53","DNS"
